id,product_code,product_weight_kg,shelf_visibility,product_category,product_price,store_code,store_age_years,total_sales,store_format_Flagship Hypermarket,store_format_Standard Supermarket,store_format_Superstore,store_location_tier_Tier_2,store_location_tier_Tier_3,store_size_Medium,store_size_Small,fat_content_Regular,price_tier_Medium,price_tier_High,price_tier_Premium
row_00231,PRD-IVLU4E,16.764,0.0136,OTHERS,105.82,STORE-AGY,45,1940.13,False,True,False,False,True,False,False,False,True,False,False
row_00232,PRD-OIT2UR,8.299,0.032,CANNED,151.02,STORE-89Z,33,3921.34,False,True,False,False,False,True,False,True,False,True,False
row_00233,PRD-JLD0TT,12.497,0.0243,DAIRY,35.98,STORE-OYG,25,506.45,False,True,False,True,False,True,False,False,False,False,False
row_00234,PRD-IMZXFQ,6.893,0.0234,FROZEN FOODS,256.22,STORE-OYG,25,1520.21,False,True,False,True,False,True,False,False,False,False,True
row_00237,PRD-059SC5,20.663,0.0455,Health and Hygiene,145.12,STORE-HL7,23,4137.24,False,False,True,False,True,True,False,False,False,True,False
row_00238,PRD-1WMMME,15.213,0.0154,OTHERS,142.34,STORE-DKU,30,2638.76,False,True,False,True,False,True,False,False,False,True,False
row_00239,PRD-4OOJQX,8.774,0.0859,Snack Foods,167.77,STORE-9RG,28,1405.89,False,True,False,True,False,False,True,False,False,True,False
row_00240,PRD-TT69UA,7.375,0.0532,canned,122.17,STORE-AGY,45,3321.95,False,True,False,False,True,False,False,False,True,False,False
row_00241,PRD-BE4HW4,11.661,0.0746,baking goods,121.45,STORE-DKU,30,2104.62,False,True,False,True,False,True,False,False,True,False,False
row_00242,PRD-I4J38V,12.905,0.0643,FROZEN FOODS,147.03,STORE-AGY,45,2185.79,False,True,False,False,True,False,False,False,False,True,False
row_00243,PRD-4GYSMJ,8.722,0.1681,Household,211.39,STORE-JOR,34,203.82,False,False,False,False,True,True,False,False,False,False,True
row_00244,PRD-U0CRF5,14.149,0.0256,fruits and vegetables,200.84,STORE-89Z,33,2786.2,False,True,False,False,False,True,False,True,False,False,True
row_00245,PRD-T93K2H,11.025,0.0655,Household,191.77,STORE-AGY,45,2643.16,False,True,False,False,True,False,False,False,False,False,True
row_00246,PRD-KDGVNM,6.633,0.0557,CANNED,144.62,STORE-9RG,28,2060.29,False,True,False,True,False,False,True,False,False,True,False
row_00248,PRD-E42X6G,12.850875916323977,0.0633,Dairy,90.6,STORE-7WS,47,3668.03,True,False,False,False,True,True,False,True,False,False,False
row_00250,PRD-PKT9A9,15.253,0.0558,Canned,59.24,STORE-9RG,28,969.35,False,True,False,True,False,False,True,True,False,False,False
row_00251,PRD-DZ26FO,11.322,0.0176,Canned,178.13,STORE-HL7,23,1459.57,False,False,True,False,True,True,False,False,False,True,False
row_00253,PRD-2I4RKK,8.352,0.1175,health and hygiene,65.37,STORE-HL7,23,845.26,False,False,True,False,True,True,False,False,False,False,False
row_00255,PRD-G1X3J1,11.674,0.1155,Soft Drinks,198.25,STORE-HL7,23,3708.23,False,False,True,False,True,True,False,False,False,False,True
row_00257,PRD-ETAGHN,12.850875916323977,0.0404,snack foods,208.34,STORE-T5G,47,218.25,False,False,False,False,False,False,True,True,False,False,True
row_00258,PRD-031L36,6.637,0.0,Baking Goods,93.42,STORE-AGY,45,1183.33,False,True,False,False,True,False,False,True,True,False,False
row_00259,PRD-ZHWW3L,12.850875916323977,0.0,Meat,95.27,STORE-T5G,47,192.71,False,False,False,False,False,False,True,True,True,False,False
row_00261,PRD-0G6HSH,12.850875916323977,0.0807,BAKING GOODS,151.46,STORE-7WS,47,1853.64,True,False,False,False,True,True,False,True,False,True,False
row_00262,PRD-Y0IY1L,8.553,0.03,snack foods,186.73,STORE-89Z,33,5526.28,False,True,False,False,False,True,False,False,False,False,True
row_00263,PRD-2P3YVB,12.850875916323977,0.0781,SOFT DRINKS,187.68,STORE-T5G,47,730.11,False,False,False,False,False,False,True,False,False,False,True
row_00264,PRD-PXZYDW,15.512,0.0569,HOUSEHOLD,136.2,STORE-HL7,23,1236.43,False,False,True,False,True,True,False,False,True,False,False
row_00267,PRD-ZBM21Y,21.233,0.0208,Baking Goods,156.88,STORE-89Z,33,3834.15,False,True,False,False,False,True,False,False,False,True,False
row_00268,PRD-C2MU46,17.87,0.0146,Snack Foods,191.68,STORE-DKU,30,2328.8,False,True,False,True,False,True,False,False,False,False,True
row_00270,PRD-9YFZQL,9.916,0.1031,Snack Foods,147.16,STORE-89Z,33,1169.6,False,True,False,False,False,True,False,False,False,True,False
row_00271,PRD-8CLUBN,12.850875916323977,0.0414,Snack Foods,37.1,STORE-7WS,47,757.12,True,False,False,False,True,True,False,True,False,False,False
row_00272,PRD-SE05IT,20.196,0.0607,baking goods,231.53,STORE-9RG,28,4480.55,False,True,False,True,False,False,True,False,False,False,True
row_00273,PRD-AV3JCJ,16.922,0.2154,Breakfast,39.33,STORE-JOR,34,39.63,False,False,False,False,True,True,False,True,False,False,False
row_00274,PRD-ILCMG5,6.345,0.0493,Fruits and Vegetables,144.88,STORE-AGY,45,2773.4,False,True,False,False,True,False,False,True,False,True,False
row_00275,PRD-1ZUYZY,9.021,0.0457,fruits and vegetables,170.76,STORE-OYG,25,2789.98,False,True,False,True,False,True,False,True,False,True,False
row_00276,PRD-9YFZQL,10.134,0.0,Snack Foods,149.59,STORE-JOR,34,740.51,False,False,False,False,True,True,False,False,False,True,False
row_00277,PRD-VQ553K,14.9,0.0608,Fruits and Vegetables,174.52,STORE-OYG,25,2048.95,False,True,False,True,False,True,False,True,False,True,False
row_00278,PRD-PTOMJB,8.005,0.0358,SOFT DRINKS,169.93,STORE-YLW,35,2649.46,False,True,False,False,False,False,True,False,False,True,False
row_00279,PRD-08I4W0,5.653,0.0796,baking goods,39.17,STORE-9RG,28,537.02,False,True,False,True,False,False,True,False,False,False,False
row_00280,PRD-ONGWUL,12.935,0.0402,HOUSEHOLD,257.68,STORE-9RG,28,4832.21,False,True,False,True,False,False,True,False,False,False,True
row_00281,PRD-R1N6UV,17.994,0.0139,HOUSEHOLD,226.69,STORE-89Z,33,1591.33,False,True,False,False,False,True,False,False,False,False,True
row_00282,PRD-J8GI5O,5.991,0.1054,FROZEN FOODS,217.0,STORE-HL7,23,1466.6,False,False,True,False,True,True,False,True,False,False,True
row_00284,PRD-4GYSMJ,8.755,0.0957,HOUSEHOLD,206.15,STORE-89Z,33,7184.38,False,True,False,False,False,True,False,False,False,False,True
row_00285,PRD-H56OB4,9.466,0.0458,Household,105.34,STORE-9RG,28,1639.09,False,True,False,True,False,False,True,False,True,False,False
row_00286,PRD-FSOZPT,12.850875916323977,0.1286,Soft Drinks,229.76,STORE-T5G,47,901.39,False,False,False,False,False,False,True,True,False,False,True
row_00287,PRD-B0BAVM,15.588,0.0341,Household,122.81,STORE-89Z,33,2725.23,False,True,False,False,False,True,False,False,True,False,False
row_00289,PRD-24SCOS,6.04,0.0036,hard drinks,155.83,STORE-89Z,33,3016.63,False,True,False,False,False,True,False,False,False,True,False
row_00290,PRD-B9OF3M,17.016,0.0854,Fruits and Vegetables,251.81,STORE-9RG,28,3960.97,False,True,False,True,False,False,True,False,False,False,True
row_00291,PRD-WTXI27,13.486,0.0764,dairy,75.39,STORE-89Z,33,629.01,False,True,False,False,False,True,False,False,False,False,False
row_00292,PRD-WFA6ZI,12.850875916323977,0.0362,Dairy,243.69,STORE-7WS,47,10477.97,True,False,False,False,True,True,False,False,False,False,True
row_00294,PRD-4TK3B3,8.784,0.057,FROZEN FOODS,135.27,STORE-DKU,30,1465.68,False,True,False,True,False,True,False,True,True,False,False
row_00295,PRD-T93K2H,11.635,0.0694,HOUSEHOLD,192.87,STORE-YLW,35,372.33,False,True,False,False,False,False,True,False,False,False,True
row_00297,PRD-3BD4Z1,5.921,0.032,fruits and vegetables,156.91,STORE-YLW,35,2793.13,False,True,False,False,False,False,True,False,False,True,False
row_00299,PRD-J4EFFF,8.184,0.0447,dairy,85.17,STORE-YLW,35,1549.79,False,True,False,False,False,False,True,False,False,False,False
row_00300,PRD-R5JEK1,8.769,0.0534,snack foods,117.36,STORE-JOR,34,442.04,False,False,False,False,True,True,False,True,True,False,False
row_00302,PRD-U9W2MB,12.850875916323977,0.1568,Fruits and Vegetables,142.5,STORE-7WS,47,6072.95,True,False,False,False,True,True,False,True,False,True,False
row_00303,PRD-AVC2UI,15.539,0.1149,FRUITS AND VEGETABLES,192.21,STORE-HL7,23,2562.83,False,False,True,False,True,True,False,True,False,False,True
row_00304,PRD-0U2BL3,15.234,0.1053,Snack Foods,142.77,STORE-9RG,28,1772.09,False,True,False,True,False,False,True,False,False,True,False
row_00306,PRD-2T1TDG,9.145,0.0743,HARD DRINKS,193.01,STORE-JOR,34,379.55,False,False,False,False,True,True,False,False,False,False,True
row_00307,PRD-X7RF1F,10.013,0.0408,Snack Foods,42.84,STORE-AGY,45,174.64,False,True,False,False,True,False,False,False,False,False,False
row_00308,PRD-V82DIB,11.551,0.0113,Meat,110.96,STORE-AGY,45,1671.46,False,True,False,False,True,False,False,True,True,False,False
row_00309,PRD-NA7L0E,12.850875916323977,0.0,canned,169.98,STORE-T5G,47,350.85,False,False,False,False,False,False,True,True,False,True,False
row_00310,PRD-KDGVNM,12.850875916323977,0.0549,canned,147.43,STORE-7WS,47,4404.89,True,False,False,False,True,True,False,False,False,True,False
row_00311,PRD-TV6685,18.067,0.0508,fruits and vegetables,143.82,STORE-89Z,33,3386.28,False,True,False,False,False,True,False,False,False,True,False
row_00312,PRD-SB61LG,20.789,0.08,FRUITS AND VEGETABLES,184.3,STORE-JOR,34,574.75,False,False,False,False,True,True,False,True,False,True,False
row_00313,PRD-V3EOYY,12.850875916323977,0.1243,Breads,218.46,STORE-T5G,47,430.1,False,False,False,False,False,False,True,False,False,False,True
row_00314,PRD-EF6Y39,10.424,0.0222,Snack Foods,139.77,STORE-JOR,34,297.46,False,False,False,False,True,True,False,True,True,False,False
row_00315,PRD-OF2TX0,7.689,0.1039,SNACK FOODS,112.58,STORE-YLW,35,639.79,False,True,False,False,False,False,True,False,True,False,False
row_00316,PRD-F727XE,12.850875916323977,0.0,SNACK FOODS,122.98,STORE-7WS,47,1698.1,True,False,False,False,True,True,False,False,True,False,False
row_00317,PRD-EOGKKC,14.835,0.011,others,57.03,STORE-OYG,25,981.48,False,True,False,True,False,True,False,False,False,False,False
row_00318,PRD-BUK3XF,21.284,0.0206,Fruits and Vegetables,105.24,STORE-YLW,35,896.55,False,True,False,False,False,False,True,False,True,False,False
row_00319,PRD-8UHW94,5.822,0.0311,FROZEN FOODS,104.42,STORE-YLW,35,2011.6,False,True,False,False,False,False,True,True,True,False,False
row_00320,PRD-VOYP59,17.006,0.1252,fruits and vegetables,184.69,STORE-OYG,25,2928.57,False,True,False,True,False,True,False,True,False,True,False
row_00321,PRD-EOGKKC,12.850875916323977,0.0191,Others,58.38,STORE-T5G,47,222.96,False,False,False,False,False,False,True,False,False,False,False
row_00324,PRD-MNEL25,17.412,0.0472,Snack Foods,116.5,STORE-HL7,23,2634.01,False,False,True,False,True,True,False,True,True,False,False
row_00326,PRD-2G2HFD,9.697,0.0,Household,166.11,STORE-DKU,30,1952.94,False,True,False,True,False,True,False,False,False,True,False
row_00328,PRD-IAZMTU,13.614,0.0227,Baking Goods,101.39,STORE-9RG,28,1482.98,False,True,False,True,False,False,True,False,True,False,False
row_00329,PRD-TF6NJ8,15.859,0.1015,fruits and vegetables,75.57,STORE-89Z,33,1811.18,False,True,False,False,False,True,False,False,False,False,False
row_00330,PRD-54TA1S,12.850875916323977,0.0687,breakfast,156.25,STORE-T5G,47,482.09,False,False,False,False,False,False,True,True,False,True,False
row_00331,PRD-5EX41Q,12.850875916323977,0.0175,Baking Goods,176.35,STORE-7WS,47,3316.7,True,False,False,False,True,True,False,True,False,True,False
row_00332,PRD-AHB3HN,10.597,0.1082,Snack Foods,56.99,STORE-9RG,28,673.13,False,True,False,True,False,False,True,False,False,False,False
row_00333,PRD-444NK0,5.038,0.059,Meat,125.92,STORE-AGY,45,378.66,False,True,False,False,True,False,False,True,True,False,False
row_00334,PRD-VOYP59,12.850875916323977,0.2123,Fruits and Vegetables,183.61,STORE-T5G,47,540.93,False,False,False,False,False,False,True,True,False,True,False
row_00335,PRD-UL2AE5,9.729,0.0236,Health and Hygiene,119.5,STORE-OYG,25,1437.86,False,True,False,True,False,True,False,False,True,False,False
row_00338,PRD-7RS8R0,6.468,0.1843,fruits and vegetables,81.9,STORE-JOR,34,86.03,False,False,False,False,True,True,False,False,False,False,False
row_00339,PRD-0CHYKM,12.850875916323977,0.0677,HEALTH AND HYGIENE,258.81,STORE-7WS,47,4561.26,True,False,False,False,True,True,False,False,False,False,True
row_00340,PRD-F6EGQO,15.655,0.088,SNACK FOODS,223.66,STORE-YLW,35,4610.72,False,True,False,False,False,False,True,False,False,False,True
row_00342,PRD-1ZXOI6,12.444,0.0605,SOFT DRINKS,56.0,STORE-HL7,23,1011.68,False,False,True,False,True,True,False,True,False,False,False
row_00343,PRD-QOHMUH,15.254,0.0316,Hard Drinks,44.98,STORE-AGY,45,576.15,False,True,False,False,True,False,False,False,False,False,False
row_00344,PRD-0CHYKM,9.097,0.0677,Health and Hygiene,273.04,STORE-89Z,33,2827.91,False,True,False,False,False,True,False,False,False,False,True
row_00346,PRD-GU1UQX,11.031,0.1382,Dairy,266.77,STORE-OYG,25,3860.18,False,True,False,True,False,True,False,False,False,False,True
row_00347,PRD-60GBFW,13.372,0.0403,FROZEN FOODS,32.63,STORE-YLW,35,637.66,False,True,False,False,False,False,True,False,False,False,False
row_00348,PRD-G5MMQ7,12.850875916323977,0.0631,Breakfast,175.43,STORE-7WS,47,3725.67,True,False,False,False,True,True,False,True,False,True,False
row_00349,PRD-1N8MTZ,20.15,0.0252,dairy,45.28,STORE-89Z,33,1601.92,False,True,False,False,False,True,False,False,False,False,False
row_00350,PRD-8Q2Y4P,8.836,0.0,Breakfast,54.57,STORE-HL7,23,570.13,False,False,True,False,True,True,False,True,False,False,False
row_00351,PRD-MNUTT1,8.111,0.1917,CANNED,150.61,STORE-YLW,35,1419.19,False,True,False,False,False,False,True,False,False,True,False
row_00352,PRD-QYXGO4,19.559,0.0536,FRUITS AND VEGETABLES,56.78,STORE-9RG,28,632.57,False,True,False,True,False,False,True,False,False,False,False
row_00355,PRD-ET6ZI7,12.850875916323977,0.2184,Fruits and Vegetables,114.89,STORE-T5G,47,218.69,False,False,False,False,False,False,True,False,True,False,False
row_00356,PRD-UIB5SQ,10.024,0.0284,MEAT,73.15,STORE-89Z,33,550.35,False,True,False,False,False,True,False,False,False,False,False
row_00357,PRD-PD4RXB,12.850875916323977,0.2101,Baking Goods,57.85,STORE-T5G,47,286.87,False,False,False,False,False,False,True,True,False,False,False
row_00358,PRD-C5OAOO,7.171,0.1209,Others,138.76,STORE-YLW,35,3014.01,False,True,False,False,False,False,True,False,True,False,False
row_00359,PRD-LUX745,16.922,0.0363,Health and Hygiene,91.09,STORE-89Z,33,1544.81,False,True,False,False,False,True,False,False,False,False,False
row_00360,PRD-EPZHPC,12.850875916323977,0.0,SOFT DRINKS,265.31,STORE-T5G,47,811.62,False,False,False,False,False,False,True,False,False,False,True
row_00361,PRD-C6G610,7.5,0.0714,SNACK FOODS,111.63,STORE-HL7,23,1096.42,False,False,True,False,True,True,False,False,True,False,False
row_00362,PRD-FGQJFY,7.692,0.1663,BAKING GOODS,39.75,STORE-OYG,25,849.39,False,True,False,True,False,True,False,True,False,False,False
row_00364,PRD-YZSJHT,9.858,0.0,Breads,100.15,STORE-89Z,33,2262.3,False,True,False,False,False,True,False,True,True,False,False
row_00365,PRD-SILU2D,6.536,0.0106,CANNED,113.26,STORE-HL7,23,2388.41,False,False,True,False,True,True,False,False,True,False,False
row_00366,PRD-IPH6H7,12.850875916323977,0.0418,fruits and vegetables,142.64,STORE-7WS,47,4243.93,True,False,False,False,True,True,False,False,False,True,False
row_00367,PRD-K9LSG4,19.833,0.0875,SNACK FOODS,118.34,STORE-JOR,34,116.83,False,False,False,False,True,True,False,False,True,False,False
row_00369,PRD-YL84PO,9.04,0.0135,Snack Foods,197.36,STORE-89Z,33,379.35,False,True,False,False,False,True,False,True,False,False,True
row_00371,PRD-UMPYO0,7.549,0.0421,Baking Goods,97.9,STORE-DKU,30,1128.62,False,True,False,True,False,True,False,False,True,False,False
row_00372,PRD-XV9XJM,10.603,0.0,Starchy Foods,77.12,STORE-YLW,35,1497.65,False,True,False,False,False,False,True,True,False,False,False
row_00376,PRD-KGPPR8,19.797,0.0648,Baking Goods,164.29,STORE-OYG,25,2674.85,False,True,False,True,False,True,False,True,False,True,False
row_00378,PRD-PSFZVE,17.878,0.0,Snack Foods,104.24,STORE-YLW,35,2922.64,False,True,False,False,False,False,True,False,True,False,False
row_00379,PRD-7JH2LK,12.850875916323977,0.0762,SNACK FOODS,120.25,STORE-7WS,47,4318.68,True,False,False,False,True,True,False,False,True,False,False
row_00380,PRD-4TFZC6,9.585,0.1324,Fruits and Vegetables,188.46,STORE-DKU,30,3387.37,False,True,False,True,False,True,False,False,False,False,True
row_00381,PRD-K15UL9,12.850875916323977,0.1194,Frozen Foods,93.53,STORE-7WS,47,3958.07,True,False,False,False,True,True,False,False,True,False,False
row_00382,PRD-TY5H59,14.696,0.0529,Fruits and Vegetables,216.16,STORE-9RG,28,4946.09,False,True,False,True,False,False,True,False,False,False,True
row_00383,PRD-MVV44C,12.850875916323977,0.0669,meat,236.43,STORE-7WS,47,3459.65,True,False,False,False,True,True,False,True,False,False,True
row_00384,PRD-ZN1N5R,12.143,0.0349,MEAT,198.69,STORE-OYG,25,3109.67,False,True,False,True,False,True,False,True,False,False,True
row_00386,PRD-ILAZCL,7.949,0.0103,snack foods,249.95,STORE-DKU,30,763.31,False,True,False,True,False,True,False,False,False,False,True
row_00387,PRD-1HOH9O,14.492,0.0252,Household,198.02,STORE-YLW,35,2419.0,False,True,False,False,False,False,True,False,False,False,True
row_00388,PRD-1IQXZX,12.850875916323977,0.0448,frozen foods,44.15,STORE-7WS,47,700.2,True,False,False,False,True,True,False,False,False,False,False
row_00390,PRD-MECOSF,6.01,0.0194,soft drinks,49.38,STORE-OYG,25,1522.72,False,True,False,True,False,True,False,True,False,False,False
row_00392,PRD-3S195J,4.561,0.0,Hard Drinks,178.87,STORE-YLW,35,1246.88,False,True,False,False,False,False,True,False,False,True,False
row_00393,PRD-T6T18U,12.081,0.0303,Canned,76.13,STORE-9RG,28,2141.39,False,True,False,True,False,False,True,False,False,False,False
row_00394,PRD-CDIT16,14.358,0.0686,household,263.77,STORE-DKU,30,2777.4,False,True,False,True,False,True,False,False,False,False,True
row_00395,PRD-PDRI65,11.498,0.0169,health and hygiene,131.22,STORE-OYG,25,1883.67,False,True,False,True,False,True,False,False,True,False,False
row_00396,PRD-5RX1SQ,12.850875916323977,0.0495,DAIRY,121.83,STORE-7WS,47,3884.07,True,False,False,False,True,True,False,True,True,False,False
row_00397,PRD-USV9I5,18.519,0.0697,FRUITS AND VEGETABLES,255.0,STORE-89Z,33,5597.43,False,True,False,False,False,True,False,True,False,False,True
row_00398,PRD-UMMSR8,12.850875916323977,0.0548,Snack Foods,51.83,STORE-T5G,47,48.48,False,False,False,False,False,False,True,False,False,False,False
row_00399,PRD-MNUTT1,8.601,0.1879,Canned,150.46,STORE-OYG,25,3145.69,False,True,False,True,False,True,False,False,False,True,False
row_00400,PRD-F13TKM,20.197,0.0676,Household,76.68,STORE-89Z,33,1416.68,False,True,False,False,False,True,False,False,False,False,False
row_00401,PRD-FCYZ7S,12.481,0.14,Snack Foods,159.68,STORE-89Z,33,2723.56,False,True,False,False,False,True,False,False,False,True,False
row_00402,PRD-UM4ULZ,12.850875916323977,0.0677,fruits and vegetables,58.82,STORE-7WS,47,2249.86,True,False,False,False,True,True,False,True,False,False,False
row_00403,PRD-IHO2KG,13.342,0.1283,Frozen Foods,261.31,STORE-JOR,34,271.47,False,False,False,False,True,True,False,True,False,False,True
row_00406,PRD-SDX9DA,13.484,0.0434,meat,37.22,STORE-JOR,34,72.52,False,False,False,False,True,True,False,True,False,False,False
